CreditScore,LTV,DTI,FEDTI,POINTS
576,0.79,0.450254252,0.260596118,0.4619045326571429
759,0.84,0.520717029,0.273597951,0.6234500372890757
804,0.79,1.096644592,0.673686534,0.5094374756352941
570,0.73,0.596264136,0.362796626,0.3540939238
695,0.74,0.321829681,0.217921843,0.8017384232025602
552,0.83,0.277367677,0.181057409,0.5708325287126246
711,0.86,0.312387995,0.156233145,0.7306717243428766
538,0.94,0.677238515,0.451268012,0.18714934730000002
584,0.85,1.535324312,0.970695287,0.09939804009999999
504,0.87,0.510140036,0.345328546,0.2644531418
722,0.85,0.803476077,0.532262754,0.42877905807647054
592,0.91,0.524918781,0.34733163,0.21277495890000003
668,0.85,1.121661677,0.633138723,0.3709905482352941
739,0.94,0.392938711,0.233300157,0.6426503609522181
701,0.95,1.394674615,0.906348733,0.1810741357882353
799,0.8,0.496185515,0.311342631,0.5542471854
554,0.94,1.418870353,0.789699714,0.0791429933
678,0.82,0.502126566,0.323360103,0.5168630978058824
793,0.86,1.064318874,0.523984018,0.42440500491764704
717,0.74,0.260269428,0.140028947,0.8503442407734024
601,0.8,0.684774378,0.430757209,0.2884468413
651,0.87,0.778273159,0.552382423,0.4084050300352941
818,0.73,0.245199426,0.103449067,0.8966190176113934
787,0.87,0.478694146,0.302877987,0.503313374935294
571,0.88,0.910872911,0.604160255,0.1984966834
827,0.88,0.276855182,0.149087223,0.7756049312854212
659,0.82,0.46183848,0.292634479,0.5183762335117647
756,0.73,0.239005483,0.107040673,0.8785414589256401
667,0.87,0.301714994,0.169868649,0.7153428182709596
789,0.95,0.31650886,0.172413659,0.6018758051157904
613,0.84,0.353512406,0.236963351,0.5331580443438538
810,0.73,0.215439049,0.096116407,0.9038059014847566
642,0.72,0.870956996,0.506935191,0.5010343107117647
655,0.95,0.740108295,0.500775395,0.27355868982352943
526,0.8,0.513541875,0.332694361,0.31537637640000005
648,0.76,0.40037962,0.266888112,0.752159512902091
693,0.81,0.44846179,0.256512846,0.6173656196974789
747,0.83,0.350748092,0.160977099,0.7806447375605823
520,0.89,0.468734022,0.33402409,0.2697241888
820,0.89,0.408501996,0.239150489,0.7107651174736174
782,0.92,0.231813544,0.125366419,0.7313161524169436
778,0.85,0.584468508,0.311319337,0.4892447449117646
508,0.88,0.459220421,0.326239938,0.2714539641
847,0.85,1.054567716,0.55031984,0.4386288914588235
690,0.85,0.931602294,0.587051625,0.40107578457058823
542,0.86,0.8086973,0.49628612,0.21950165800000002
654,0.88,0.542030422,0.347875577,0.45336234127647057
618,0.81,0.376642978,0.255726559,0.5210776958388704
692,0.8,0.236259479,0.117634777,0.8065729265238422
630,0.78,0.415913083,0.237082071,0.5686038589950166
823,0.83,0.279808278,0.13976257,0.8270719273998437
561,0.86,0.771634129,0.569175705,0.21591901659999999
737,0.84,0.914347826,0.63299937,0.4620299862823529
757,0.77,0.393770224,0.237414004,0.7962818724115692
592,0.73,1.141948052,0.674797555,0.2683254393
818,0.87,0.300792412,0.133296112,0.7730307572874733
611,0.94,0.907246043,0.609979856,0.1482774101
543,0.86,0.65835353,0.399396733,0.24422497370000001
752,0.85,0.501941581,0.298880037,0.49109430878823535
768,0.75,0.493425197,0.281389201,0.5984009131411765
798,0.81,0.24508468,0.116836458,0.8359821387150674
723,0.79,0.322599237,0.16636514,0.828207859022865
607,0.87,0.648300232,0.354000516,0.24976992520000002
646,0.85,0.364375815,0.267915372,0.6595773769435216
541,0.86,0.964670877,0.691899441,0.18434296819999998
513,0.93,1.59968346,1.107931342,0.029238519799999987
612,0.93,0.366256281,0.23979062,0.4291846135548173
526,0.71,0.57383097,0.383528172,0.3542640858
660,0.86,0.304641799,0.181156747,0.7085718788445379
699,0.83,0.424240985,0.269230078,0.7107739418223569
688,0.71,0.319239728,0.18983177,0.8103140832528826
793,0.84,0.35922966,0.171209161,0.7885473837937268
813,0.72,0.289107998,0.174045738,0.8597240367764315
698,0.77,0.681564815,0.392212963,0.5479163398470589
685,0.94,0.799713914,0.542496749,0.36724952193529414
779,0.73,1.103656286,0.652675894,0.5034844290588235
715,0.88,0.522476251,0.298917036,0.4781547889470588
555,0.91,0.467155539,0.30423981,0.22286046510000002
764,0.92,0.353921451,0.208953879,0.6677721828097518
523,0.71,0.364840657,0.217992419,0.5872989002242525
623,0.87,1.300439521,0.872179441,0.1327381038
600,0.72,1.183570666,0.833268067,0.2483161267
503,0.77,0.5644181,0.36637068,0.35692112200000004
820,0.82,0.376745064,0.245647503,0.765830088354016
603,0.79,0.572606686,0.380039118,0.35473541960000005
541,0.92,0.460294208,0.31426833,0.2225437462
657,0.78,0.284612524,0.136579894,0.8282678014764511
800,0.94,0.369204184,0.268188904,0.6536509280789525
646,0.93,0.86032582,0.621762999,0.34179111810000007
500,0.82,0.686938213,0.463510482,0.2849551305
687,0.9,0.539271949,0.331952501,0.4149363785294118
651,0.79,0.883024403,0.575132399,0.49565490803529416
744,0.75,0.438394525,0.257235105,0.6831143965546219
568,0.8,0.703764799,0.472312549,0.2823922652
833,0.8,0.575078164,0.249056984,0.6485432607428572
785,0.95,0.599434936,0.337066823,0.34223217704117653
825,0.78,0.919569378,0.464625199,0.5542276011235294
692,0.82,0.974757764,0.528380952,0.4532155401647059
743,0.75,0.462545657,0.22869265,0.6905988996361344
631,0.93,0.781735227,0.519049906,0.1699214867
545,0.91,0.370589082,0.21572588,0.4367715354152824
542,0.86,1.232253173,0.879643865,0.1388102962
798,0.84,0.310803952,0.193175247,0.7934347338728747
671,0.83,0.622236671,0.331729519,0.5019563221764706
768,0.78,0.301323732,0.155049468,0.8504322564295486
755,0.81,0.847765138,0.52372844,0.4849094657294118
743,0.82,0.264099573,0.143278825,0.8059398974872973
644,0.8,0.893399425,0.579031609,0.44216866130588234
846,0.73,0.241658322,0.11856637,0.9002787875014656
803,0.95,0.791370262,0.540641399,0.3079753044882353
780,0.73,0.555423583,0.338997629,0.5899696435058823
717,0.94,0.70935382,0.389422746,0.4010046963411765
565,0.94,0.424206634,0.334622861,0.31788500831860467
836,0.85,0.49020654,0.284182444,0.5184434545411765
795,0.84,0.311926499,0.179140183,0.7973038463469807
766,0.76,0.375942455,0.174863495,0.8254143915257963
737,0.84,0.399832439,0.197619977,0.7532018545285324
582,0.72,1.029134291,0.549404561,0.29214611479999997
785,0.95,0.360285487,0.244612147,0.5647335493116084
631,0.71,0.340876753,0.165083395,0.611767981154485
552,0.93,0.909720784,0.641988291,0.1448290925
728,0.71,0.621295495,0.362451005,0.5657429970588236
708,0.93,0.597872175,0.357809821,0.41266709451764705
724,0.95,1.110223001,0.757881491,0.23113072727058825
568,0.85,0.77331264,0.545599702,0.2181087658
817,0.78,0.281764706,0.155947712,0.869071830404534
571,0.72,0.746340457,0.474363769,0.3279295774
541,0.78,0.99337037,0.702100529,0.2804529101
677,0.76,0.760077771,0.3977965,0.5333302199588236
729,0.78,0.977734982,0.538159011,0.5128223654058823
830,0.72,0.991346756,0.484411633,0.5465418081588236
690,0.73,0.249044613,0.120572391,0.8519622563958373
757,0.75,0.850931774,0.440015595,0.5435523219235294
535,0.71,0.53947978,0.314873742,0.36456464780000003
543,0.76,0.758511868,0.502371517,0.3239116615
768,0.91,0.567742597,0.334485194,0.43565957384117654
599,0.85,0.586075409,0.431543462,0.2482381129
733,0.79,0.494376238,0.239150715,0.6807396418512606
585,0.73,0.60185865,0.3472173,0.35509240499999994
810,0.76,0.333514223,0.20233499,0.8384113504797733
830,0.84,0.798288136,0.445745763,0.5197142571588235
602,0.78,1.144973077,0.694588462,0.2660438461
770,0.87,0.262850514,0.152198911,0.7609858077950948
557,0.8,1.394522822,1.011051176,0.15944260019999998
799,0.85,0.453776754,0.289686385,0.5106536861
540,0.89,0.711986872,0.512289826,0.2275723302
619,0.71,0.31914105,0.159558318,0.6187960375913621
599,0.86,0.585608445,0.376779271,0.25376122840000004
719,0.81,0.343968762,0.179713225,0.7672945582435998
675,0.81,0.325307502,0.196674927,0.7526354589657026
533,0.76,0.350467508,0.244576905,0.5811470337292359
535,0.9,0.494886778,0.305496437,0.21996167850000004
709,0.83,0.268417959,0.162509375,0.7880675681019151
746,0.78,0.388759057,0.190824726,0.8108509938254836
528,0.84,0.357046853,0.212592639,0.541039905639535
731,0.73,0.461409256,0.266228116,0.6737776044
625,0.82,1.013377135,0.663837057,0.23227858080000002
609,0.72,1.175300388,0.684021318,0.2640678294
748,0.91,0.287158498,0.159087206,0.696402094667774
726,0.77,0.297108726,0.171982183,0.8330121509922807
736,0.75,0.463383592,0.21194235,0.6944385326067226
707,0.88,0.448164937,0.237351174,0.5783564063420168
529,0.93,0.972903635,0.696910397,0.1330185968
788,0.92,0.556496397,0.300455702,0.44606949598235296
507,0.74,0.358612058,0.225458926,0.5860808019767442
506,0.95,0.454417801,0.331605098,0.1263977101
715,0.9,0.708245653,0.434637904,0.39600576194705883
639,0.78,0.423625241,0.269102282,0.5553745442358804
742,0.72,0.335564694,0.205562239,0.8167819078302716
545,0.72,0.459477724,0.240645826,0.46810728974285715
766,0.71,0.894601276,0.447631579,0.5410708321470588
760,0.89,0.357123031,0.229575944,0.7084861355188588
677,0.73,0.465214274,0.264087417,0.6582792850159663
844,0.73,0.30791562,0.18988448,0.858811124682431
514,0.74,0.816544407,0.497053653,0.318640194
824,0.83,0.432802859,0.23967056,0.663476026705042
713,0.84,0.489942468,0.307807721,0.5299308634529412
833,0.81,0.808108504,0.346964809,0.5294926687
606,0.87,0.411437689,0.267349609,0.4588348132973422
798,0.93,0.555237223,0.336149478,0.4455672122529412
733,0.95,0.735798188,0.374661043,0.30954231219411765
799,0.83,0.636287476,0.404095258,0.5309617266
699,0.83,0.514594676,0.326754386,0.5214533290941177
625,0.95,0.515539014,0.391180698,0.11432802880000001
758,0.95,0.307364998,0.167597943,0.5966045361632792
650,0.94,0.270159652,0.148140162,0.675441443827438
640,0.88,0.83113877,0.551310443,0.39999037281764704
535,0.76,0.289090621,0.150362907,0.6290685848089701
633,0.77,1.200430257,0.812852186,0.2486717557
567,0.82,0.817281312,0.597102386,0.2585616302
630,0.83,0.40414627,0.269601348,0.5097262996345515
634,0.87,0.410449903,0.281965222,0.3763500119860465
766,0.77,0.316843445,0.150954603,0.8476972373397498
682,0.83,0.971823815,0.637502694,0.43965558439411767
538,0.75,0.593517736,0.352174831,0.3554307433
551,0.75,0.446651534,0.285255166,0.37680933
792,0.76,0.321933463,0.16046353,0.8507645256898573
722,0.93,0.552093434,0.373894686,0.41975412917647065
545,0.72,0.43343331,0.279183138,0.4569484054285714
611,0.73,1.354373741,0.884377769,0.226124849
710,0.9,0.383776641,0.253199773,0.6291446574267149
647,0.95,0.654348743,0.477867815,0.28207246184705886
624,0.71,0.373560084,0.242421108,0.5765465947176079
556,0.76,1.358725972,0.823187304,0.2318086724
604,0.71,0.32914961,0.209393871,0.5986700537126246
849,0.85,0.232313163,0.108338987,0.806987070019054
800,0.91,1.359517148,0.831087545,0.31623364834705886
817,0.71,0.32453668,0.184988969,0.8487529822068595
660,0.95,0.838907485,0.549739656,0.26025293295882357
761,0.82,0.484206816,0.323051872,0.5430976606117648
507,0.91,1.321047523,0.86020415,0.0818748327
567,0.75,0.386562423,0.240046787,0.5743707667358804
663,0.71,0.360540376,0.194000916,0.7918673595016612
636,0.88,0.46836315,0.277592376,0.3540235507142857
694,0.76,0.308004733,0.144970731,0.8307133783129763
687,0.86,0.504273866,0.351891364,0.46644230052941177
776,0.72,0.747543752,0.432836967,0.5601972222176471
635,0.79,0.488474856,0.310266557,0.37012585870000003
738,0.77,0.602755831,0.388308879,0.5679523525294117
738,0.88,0.361573969,0.23563369,0.6988169647088138
807,0.76,0.646206988,0.336519322,0.5890803101764707
805,0.73,0.314751942,0.184584064,0.8476436998358413
531,0.81,0.438845931,0.284545665,0.3276608404
623,0.9,0.374432384,0.214173074,0.4364323178239203
758,0.73,0.334080088,0.180496887,0.8307849588210865
767,0.78,0.617763613,0.402119706,0.5735999033941177
628,0.94,0.973692758,0.730615016,0.1295692226
825,0.73,0.344535468,0.165797803,0.8533090303102404
618,0.72,0.854019316,0.531830114,0.311415057
530,0.73,0.304816465,0.161389703,0.6214732703571428
661,0.91,0.44236682,0.307882777,0.4193868050058824
636,0.88,0.633213681,0.43697257,0.2429813749
709,0.89,0.716345224,0.491949367,0.4376999526647059
807,0.95,0.779327774,0.484154663,0.3160046974764706
802,0.71,0.423877357,0.205442773,0.8139338044777213
740,0.92,0.380585712,0.214338116,0.6525894265643932
502,0.85,0.494808551,0.333531322,0.2671660127
820,0.86,0.245521744,0.159369795,0.7771606066596639
503,0.9,0.470877452,0.31205132,0.2217071228
595,0.74,1.062951654,0.687633588,0.2749414758
503,0.85,0.391404979,0.25078383,0.4694099327076412
555,0.93,0.405732733,0.260387387,0.4126480551079734
590,0.75,0.515890496,0.291097107,0.3693012397
787,0.82,0.367043251,0.187699478,0.7790761647967559
758,0.89,0.571947978,0.357594456,0.47998693307058826
613,0.87,0.407641627,0.235193412,0.4712019744850498
750,0.87,0.879024849,0.599216956,0.42276405479411766
679,0.75,0.333462787,0.205230818,0.7988596762898182
845,0.84,0.283715788,0.150238641,0.8288923384507524
539,0.86,0.521254551,0.369196304,0.2609549145
678,0.71,0.365264297,0.214774436,0.7877614236427595
582,0.88,0.411710821,0.303090483,0.3739442491418605
652,0.79,0.763709593,0.447755474,0.520618199182353
599,0.74,0.426822674,0.255311047,0.5595563962375415
563,0.73,0.724890166,0.461083966,0.3314025868
652,0.86,0.824623484,0.573078508,0.4019945066823529
719,0.91,0.378840729,0.208218094,0.6490044881190151
687,0.93,0.961467441,0.61967594,0.3439444854294118
503,0.94,0.900248566,0.616719476,0.1483031958
688,0.77,0.616630082,0.310319282,0.5596580047764707
662,0.81,0.605207234,0.322112535,0.5019739054529412
539,0.91,0.936663455,0.605899783,0.1457436762
648,0.75,0.323007989,0.212437189,0.7895996736745163
825,0.89,1.213607778,0.664166322,0.4048696488235294
520,0.73,0.640556423,0.46230574,0.3397137837
556,0.71,0.704920066,0.480554024,0.331452591
506,0.94,0.349832361,0.228240849,0.43712904804817276
828,0.91,0.495292842,0.315972523,0.46240287526470586
822,0.74,0.473238724,0.221313531,0.7154002866966387
615,0.72,0.359862779,0.232933105,0.5831205869850499
814,0.86,1.188032095,0.736596284,0.39694892680588234
841,0.84,0.358415264,0.184944176,0.797949062771155
614,0.9,1.092924672,0.709271119,0.11978042089999999
744,0.75,0.399479918,0.26469435,0.7813875264715653
537,0.92,0.544665692,0.398713279,0.2056621029
810,0.79,0.388675907,0.156138975,0.8420816286608364
545,0.85,1.199898637,0.863652569,0.1436448794
797,0.81,0.351594747,0.215009381,0.7758564798304671
735,0.75,0.282223132,0.165744115,0.8413488572908931
741,0.83,0.885559819,0.502232299,0.47916196467058825
590,0.74,0.820017024,0.425737147,0.3254245829
635,0.81,0.631978825,0.351918326,0.3016102849
659,0.76,0.732852925,0.45212292,0.5253259449117648
683,0.91,0.464376614,0.321779803,0.4222667112411765
512,0.79,1.130189662,0.746775753,0.2623034585
594,0.91,0.389117616,0.264820235,0.41492887580564786
508,0.9,1.020845335,0.708071384,0.1271083281
551,0.94,0.613855277,0.479491067,0.19066536560000003
752,0.82,0.384668764,0.227877993,0.7503336209952121
685,0.72,0.379985278,0.261962949,0.7695437228615399
546,0.79,0.303081088,0.19693654,0.609181547475083
804,0.73,0.496571886,0.239463356,0.7012907724924369
534,0.72,0.56001547,0.298137017,0.3641847513
813,0.92,0.464696014,0.279995382,0.5426496949445377
832,0.78,0.328806259,0.176362317,0.8552527687067618
711,0.92,0.3884385,0.251607225,0.6289233889608168
697,0.87,0.358905527,0.18098557,0.7068958948006645
792,0.79,0.289031355,0.130296753,0.8691900276416845
554,0.9,1.210381107,0.844908795,0.09447100980000002
803,0.76,0.282184197,0.144499207,0.8689453790849131
532,0.75,0.513784808,0.369594693,0.3616620499
611,0.91,0.30274293,0.203708833,0.4568415127990033
700,0.87,0.362932358,0.216254497,0.6942457300591165
520,0.87,0.929506917,0.652398483,0.19180946
626,0.76,0.594878772,0.359399965,0.3545721263
804,0.81,0.199351308,0.100932495,0.8540624992901115
580,0.78,0.505284608,0.353674772,0.364104062
813,0.86,0.219749198,0.10171758,0.8016854752648035
691,0.75,0.460980355,0.262075935,0.6635387104033613
625,0.71,0.278650649,0.125838078,0.6402553527740864
661,0.84,0.822946176,0.49639454,0.4624776931058824
528,0.89,0.624212775,0.4130655,0.2462721725
612,0.75,0.725158552,0.444009988,0.333083146
679,0.94,0.266357419,0.166633205,0.6782504376104163
777,0.86,0.508871132,0.321009861,0.4955413124647059
599,0.95,1.674170213,1.170765957,-0.079493617
781,0.78,0.357181554,0.209586416,0.8217881132499512
715,0.86,0.589547572,0.338494123,0.4674899481470588
621,0.94,0.493085729,0.349986991,0.21569272800000003
801,0.9,0.838029907,0.326628037,0.41912244089411765
518,0.81,0.542117498,0.340511412,0.311737109
846,0.9,1.044673959,0.511228439,0.3932332896117647
501,0.78,0.559494273,0.30533391,0.3635171817
711,0.9,0.531896743,0.289264347,0.42700153805882346
658,0.88,1.560880206,1.061524259,0.28128896526470587
507,0.76,1.079267749,0.795600127,0.26251321240000003
758,0.71,0.341626286,0.168016385,0.8334873511965019
543,0.93,1.053944888,0.817299976,0.1128755136
685,0.94,0.94192759,0.600660409,0.3472117883352942
767,0.87,0.366641719,0.23892564,0.7049921335333202
812,0.77,0.263729798,0.132220344,0.8802694668204025
849,0.8,1.073630816,0.639992372,0.47834356355294116
703,0.9,0.508997121,0.278910749,0.5062540119966387
645,0.82,0.338261402,0.246842159,0.7228825260987883
572,0.72,0.31648688,0.19358937,0.6072593392857142
570,0.71,0.517433812,0.308659228,0.36739069599999996
632,0.87,0.275512584,0.158160426,0.5294414396179402
672,0.91,0.787370291,0.486730633,0.3702369664235294
840,0.79,0.271889419,0.128426147,0.8879622450161228
789,0.81,0.345900985,0.168631887,0.7913910600659566
673,0.81,1.121503124,0.657335538,0.4200573102705883
674,0.95,0.378553402,0.241698972,0.5288785578053548
591,0.89,0.368592593,0.218293907,0.4863186826827242
505,0.88,0.447712349,0.315052506,0.2737235145
736,0.84,0.529907632,0.329615946,0.5305182304352942
564,0.78,0.651933393,0.434231113,0.3413835494
514,0.82,0.432881479,0.279998544,0.4067123721
524,0.71,0.305584726,0.160238663,0.6217056907225914
724,0.83,0.464414414,0.300519751,0.5364477599705882
613,0.85,0.658973031,0.487513842,0.2353513127
764,0.84,0.338870769,0.208132109,0.7715658307001172
506,0.71,1.174641068,0.682570952,0.26427879800000004
739,0.78,0.233377073,0.136438816,0.8643510546980653
736,0.9,0.844031547,0.559642774,0.3761031561352941
825,0.71,0.383804522,0.215752006,0.8263359053849912
703,0.95,0.263696394,0.151574868,0.5963060816630839
572,0.93,0.442595954,0.326248223,0.2231155823
514,0.83,0.417333072,0.259486476,0.5102720557807309
843,0.85,0.764857896,0.434063873,0.4780489995705883
598,0.89,0.850890569,0.606614157,0.2042495274
661,0.77,0.257793512,0.133057146,0.8369393758852843
777,0.83,0.758609938,0.392582007,0.5134102172647058
616,0.81,0.769560197,0.504203931,0.2726235872
579,0.75,1.095668852,0.748455738,0.26558754100000004
607,0.87,0.337896622,0.231141249,0.4888689441611296
700,0.92,0.468340906,0.319747022,0.4270735601411765
680,0.76,1.201773113,0.78015632,0.4518070567
823,0.93,0.259704458,0.162669962,0.7235660229480163
830,0.73,0.225351733,0.133631459,0.8939847462199532
749,0.75,0.3292645,0.156818535,0.837714358469318
801,0.9,0.381626168,0.208542056,0.672358657951925
563,0.78,0.642734527,0.441457705,0.34158077680000004
799,0.75,0.458146253,0.282702377,0.6109151369999999
716,0.78,0.476650285,0.269136018,0.6668032003655462
844,0.92,0.432174816,0.257997763,0.5628757543033613
811,0.85,0.262204488,0.165120605,0.768579979214872
505,0.76,0.507330779,0.345453384,0.3647215837
631,0.73,0.263413571,0.153120979,0.6340549660714285
747,0.8,0.287832947,0.143941807,0.8013601994874927
623,0.71,0.273519819,0.156485198,0.6305031690531562
557,0.83,1.112137426,0.805181639,0.2082680935
718,0.92,1.123198518,0.746539055,0.3242027132882353
819,0.79,0.2763788,0.146720691,0.8742079666205784
765,0.91,0.416704702,0.263144075,0.6341119029817276
591,0.8,0.320299336,0.191530423,0.5571080598255814
586,0.79,0.343704038,0.22165527,0.5909062319435217
590,0.92,1.414499195,1.006769726,0.0578731079
793,0.95,0.661886525,0.432099291,0.32883671251764707
793,0.91,0.257907179,0.1537564,0.7183438803967168
554,0.84,1.536923708,1.084093519,0.1378982773
733,0.95,0.340667401,0.223707048,0.5614678840316591
791,0.86,0.509904169,0.317234364,0.4999332055235294
638,0.71,1.163909451,0.753466623,0.2582623926
583,0.81,0.358855763,0.201643892,0.5445294956810631
595,0.95,0.395346568,0.29076633,0.2339823046744186
712,0.83,0.356236763,0.243763237,0.7395077069401016
842,0.91,0.564483103,0.353725255,0.45582622302352943
707,0.75,0.966607284,0.420684877,0.5192119603705883
708,0.77,0.838811209,0.517554486,0.5225987246176471
518,0.74,1.408204775,0.910041322,0.2181753903
828,0.94,0.785171486,0.479186281,0.41709363506470587
554,0.82,1.080813725,0.793232026,0.2125954249
843,0.81,0.389235866,0.219350063,0.7790818994190932
625,0.95,0.281344795,0.164795908,0.3807152964784053
729,0.89,0.968337369,0.496989508,0.41787907700588234
526,0.75,0.467242019,0.248051225,0.4646860748857143
557,0.81,0.809139113,0.563171371,0.2627689516
685,0.92,0.502347184,0.313427516,0.4198931182352942
691,0.89,0.489485192,0.312485469,0.47303822801764706
778,0.71,0.335438168,0.178650628,0.8370108574184092
781,0.87,0.398455548,0.191447112,0.7186678328512801
637,0.87,0.345812018,0.248534155,0.48081640225083055
678,0.91,0.427812965,0.261755312,0.60643633749658
583,0.84,0.569594129,0.380067041,0.305033883
827,0.95,0.602330553,0.336428571,0.3543593817176471
686,0.78,0.429244681,0.280840426,0.6738563188637483
625,0.72,1.057832145,0.704948153,0.2737219702
714,0.79,0.564174344,0.368745571,0.5667080084999999
503,0.86,0.632031096,0.437581185,0.2430387719
769,0.83,0.860752858,0.387753252,0.5013258595882353
739,0.78,0.530341822,0.318583148,0.5824604441764706
680,0.85,0.261321719,0.145874564,0.7371294486378737
823,0.71,0.318038896,0.169858218,0.857432640290209
742,0.76,0.548027831,0.263238964,0.6694185953033613
839,0.9,0.60554183,0.291953958,0.457015127082353
739,0.95,0.599514656,0.37918789,0.3244826865764706
816,0.89,0.313344566,0.174820075,0.7546934296262459
737,0.87,0.587360017,0.339542261,0.4740744780823529
726,0.73,0.258020416,0.111465549,0.863715539214872
702,0.86,0.423641736,0.246725762,0.6698329107103771
757,0.86,0.363533951,0.174182099,0.7258963870212038
796,0.95,0.334805076,0.17244458,0.5996686514774282
538,0.83,0.840847137,0.529441552,0.26297113110000003
773,0.83,0.537226989,0.351579563,0.5384722859764706
755,0.87,0.900490845,0.475091547,0.43450058432941174
848,0.86,0.432002578,0.251722249,0.6163107036915967
609,0.9,0.713525455,0.529525455,0.175694909
810,0.77,0.51357568,0.26102466,0.6936546332605042
725,0.87,0.702612991,0.417110398,0.4512629552176471
714,0.83,0.4528172,0.271079455,0.6179041889285715
755,0.87,0.78798752,0.536037441,0.4396563274294118
637,0.72,0.562248398,0.400460766,0.3537290836
721,0.8,0.463294781,0.30878707,0.5348506384294118
632,0.82,1.07901104,0.629609016,0.22913799440000002
675,0.93,0.419764935,0.281193506,0.5227903088391245
621,0.94,1.429086022,0.926013825,0.06449001530000002
667,0.93,0.354809447,0.244986581,0.6261674382045144
558,0.84,0.656256608,0.393344856,0.2950398536
537,0.86,1.186057866,0.856582278,0.14573598559999998
730,0.74,0.478772489,0.258757496,0.6744152420243698
716,0.74,0.571224062,0.365817628,0.5668840662941176
835,0.86,0.555789474,0.293409386,0.5106683492941176
580,0.82,0.334072884,0.225650035,0.5417193334136212
716,0.83,0.391295277,0.240614315,0.7336556497376394
833,0.89,0.214975876,0.104004615,0.8078611048754153
842,0.95,0.335358873,0.163628358,0.6162179239564198
737,0.95,0.624141509,0.348433962,0.3245071587823529
695,0.75,0.853677821,0.527648801,0.5162791025058824
682,0.77,0.384700262,0.238365183,0.7759926355848152
779,0.8,0.343965277,0.204297008,0.7761625050322455
622,0.88,0.358460046,0.196340487,0.4965155961046511
791,0.75,0.229977146,0.11202387,0.8891554766142271
728,0.9,1.084394107,0.719753223,0.3337029140588235
627,0.79,0.542977496,0.33774572,0.36192767839999995
725,0.79,0.343788185,0.218945973,0.8050895630628299
824,0.86,0.347448284,0.206225587,0.7378990193076999
655,0.79,0.537412946,0.262471694,0.6451658735092437
728,0.82,0.359497645,0.186185243,0.7640188139275943
792,0.85,0.288029126,0.125529126,0.771125828081884
592,0.93,0.992622211,0.724384558,0.1282993231
712,0.84,0.31498225,0.177144081,0.772894335445085
743,0.91,0.867240069,0.497982729,0.38200713196470587
814,0.91,0.235840604,0.131882315,0.7374642858271448
642,0.79,0.587630339,0.416767906,0.5383837049117647
602,0.85,0.565458784,0.393321522,0.2541219694
619,0.91,0.696923354,0.486824166,0.18162524800000002
721,0.77,0.25166237,0.109862123,0.8642962184712721
793,0.91,0.715527837,0.407344083,0.4209481021176471
846,0.8,0.477066321,0.2468333,0.6629621473117648
805,0.77,0.274298827,0.144172185,0.8714842149272034
713,0.93,0.372797554,0.236850841,0.6384191907001173
825,0.73,0.328361482,0.165326886,0.8572386070461209
618,0.71,0.290476545,0.163646066,0.6240022915448505
546,0.91,1.121070812,0.734887737,0.11440414510000002
543,0.89,0.817102467,0.601922201,0.2080975332
618,0.74,0.306344411,0.194145223,0.609419534078073
505,0.75,0.75547011,0.465568775,0.3278961115
626,0.76,0.331553368,0.225842305,0.5922365995099668
775,0.81,0.668502374,0.409762624,0.5201146766705883
512,0.76,0.409858055,0.248041164,0.566098043255814
757,0.73,0.602365591,0.317592785,0.5806512212235295
501,0.78,0.544386063,0.366260481,0.3589353456
614,0.71,0.513687068,0.3410974,0.3645215532
776,0.88,0.323023641,0.156633037,0.74717314678376
730,0.78,0.340141465,0.207617777,0.8114540100024428
676,0.73,0.502322927,0.292017456,0.5693894911117647
607,0.81,0.343708616,0.227377746,0.5388614258637874
844,0.88,0.673384615,0.36802331,0.494094501617647
644,0.75,0.389869767,0.27324186,0.7511579984600352
646,0.82,0.496721601,0.274433981,0.5923157038285715
678,0.79,0.409682671,0.273369205,0.7565048660098691
678,0.79,0.278109173,0.134608891,0.8366606089168458
644,0.82,0.250327815,0.159329021,0.7742927719899355
601,0.95,0.31871335,0.207982872,0.3566010191362126
614,0.76,0.477056452,0.288930756,0.3734012792
665,0.92,0.805470167,0.506663484,0.36437487019411763
667,0.92,0.718186707,0.504377285,0.37392007138823524
617,0.71,0.365295295,0.248178178,0.5764125422425249
649,0.73,0.434277649,0.230856858,0.6650057101840336
590,0.78,0.965504613,0.649876992,0.2884618395
742,0.76,0.275436679,0.161818816,0.8463878182040259
756,0.86,0.34276979,0.174698397,0.7302467518824506
724,0.83,0.417510274,0.272209996,0.718627908198163
757,0.93,0.319385198,0.196424749,0.6782197353102404
756,0.84,1.118342421,0.703220647,0.4401966343764706
770,0.89,0.565557713,0.30428479,0.48948633793529406
641,0.82,0.432067951,0.283191546,0.5170034620647059
522,0.71,0.385530696,0.218397922,0.5823424407475084
845,0.95,0.938145455,0.593781818,0.3003366844647059
599,0.89,1.436696663,1.080116235,0.0983187102
636,0.71,0.318205392,0.220448652,0.5972670846179402
755,0.92,0.490699225,0.315505426,0.44143835842941176
744,0.76,0.470951653,0.238197974,0.6866576591117647
812,0.72,0.268981055,0.154285714,0.8711677549765487
631,0.87,0.43022445,0.298496404,0.2771279146
637,0.85,0.409365907,0.28395874,0.3764027522790697
